Accession	Evidence	ChEBI-ID	Position
Q9NQV7	ECO:0000269	CHEBI:29105	750
P68403	ECO:0000269	CHEBI:29108	248
P68403	ECO:0000269	CHEBI:29108	251
P68403	ECO:0000269	CHEBI:29108	186
P0A415	ECO:0000269	CHEBI:49883	17
P50579	ECO:0000269	CHEBI:60240	331
P08067	ECO:0007744	CHEBI:190135	161
Q6NYC1	ECO:0000269	CHEBI:24875	187
O77698	ECO:0007744	CHEBI:24875	545
P21888	ECO:0007744	CHEBI:29105	238
Q9SWW6	ECO:0000269	CHEBI:29105	79
Q9SWW6	ECO:0007744	CHEBI:29105	64
P47708	ECO:0007744	CHEBI:29108	473
O13836	ECO:0000269	CHEBI:60240	150
O13836	ECO:0000269	CHEBI:60240	239
Q96GD0	ECO:0007744	CHEBI:18420	25
Q03154	ECO:0000269	CHEBI:29105	373
Q5PPM0	ECO:0000269	CHEBI:29108	300
Q5PPM0	ECO:0000269	CHEBI:29108	113
Q5PPM0	ECO:0000269	CHEBI:29108	123
P0A078	ECO:0000269	CHEBI:60240	168
Q97VT7	ECO:0000269	CHEBI:24875	22
Q9Y3Q0	ECO:0000269	CHEBI:29105	543
Q3JUN4	ECO:0007744	CHEBI:29105	192
P54317	ECO:0007744	CHEBI:29108	209
O18823	ECO:0007744	CHEBI:29108	187
O18823	ECO:0007744	CHEBI:29108	183
O18823	ECO:0000269	CHEBI:29108	226
Q9NUN7	ECO:0000269	CHEBI:29108	20
Q9NUN7	ECO:0000269	CHEBI:29108	24
P00880	ECO:0000269	CHEBI:18420	200
P06633	ECO:0007744	CHEBI:29035	91
P06633	ECO:0007744	CHEBI:29035	186
P06633	ECO:0000269	CHEBI:29035	190
Q10469	ECO:0000269	CHEBI:29035	374
Q06187	ECO:0000269	CHEBI:29105	143
O14607	ECO:0000269	CHEBI:29105	1281
P18140	ECO:0000269	CHEBI:29105	396
Q13822	ECO:0007744	CHEBI:29105	360
Q13822	ECO:0007744	CHEBI:29105	172
Q13822	ECO:0000269	CHEBI:29108	748
A9CH39	ECO:0007744	CHEBI:49883	454
B5HDJ6	ECO:0000269	CHEBI:18420	82
P00272	ECO:0000269	CHEBI:24875	157
Q9X721	ECO:0000269	CHEBI:29105	555
Q9X721	ECO:0007744	CHEBI:29108	795
Q9X721	ECO:0000269	CHEBI:29108	1039
Q9X721	ECO:0000269	CHEBI:29108	1013
Q9X721	ECO:0000269	CHEBI:29108	823
Q9X721	ECO:0000269	CHEBI:29108	825
Q585F3	ECO:0007744	CHEBI:29108	220
Q9BUD6	ECO:0007744	CHEBI:29108	192
P32755	ECO:0007744	CHEBI:24875	183
P0DJQ3	ECO:0000269	CHEBI:29035	144
P0DJQ3	ECO:0007744	CHEBI:29035	148
Q9V1G0	ECO:0000269	CHEBI:29105	76
P19222	ECO:0000269	CHEBI:29105	177
Q4VGL6	ECO:0000269	CHEBI:29105	53
Q46856	ECO:0000269	CHEBI:29105	198
Q46856	ECO:0007744	CHEBI:29105	198
P0DN71	ECO:0000269	CHEBI:29105	145
P34059	ECO:0000269	CHEBI:29108	289
P83519	ECO:0007744	CHEBI:29108	143
P83519	ECO:0007744	CHEBI:29108	128
Q9NRN7	ECO:0007744	CHEBI:18420	129
Q2QRV3	ECO:0000269	CHEBI:29108	216
P04355	ECO:0007744	CHEBI:60240	44
P04355	ECO:0000269	CHEBI:60240	60
Q88JU3	ECO:0007744	CHEBI:18420	443
P49902	ECO:0000269	CHEBI:18420	52
P00727	ECO:0000269	CHEBI:18420	366
Q29477	ECO:0000269	CHEBI:29034	79
P25910	ECO:0000269	CHEBI:29105	223
P00727	ECO:0007744	CHEBI:29105	202
Q9HYC5	ECO:0007744	CHEBI:29108	378
Q9HYC5	ECO:0007744	CHEBI:29108	382
Q58346	ECO:0000269	CHEBI:49786	36
Q58346	ECO:0000269	CHEBI:49786	97
Q88JU3	ECO:0007744	CHEBI:60240	165
Q8I914	ECO:0000269	CHEBI:18420	60
Q9NQW7	ECO:0007744	CHEBI:29035	426
Q9NQW7	ECO:0000269	CHEBI:29035	426
P15086	ECO:0000269	CHEBI:29105	179
Q03164	ECO:0007744	CHEBI:29105	1173
Q03164	ECO:0007744	CHEBI:29105	3959
P93157	ECO:0007744	CHEBI:29108	298
P47709	ECO:0007744	CHEBI:29108	639
Q5AR34	ECO:0000269	CHEBI:24875	214
P24627	ECO:0000269	CHEBI:29034	211
Q64610	ECO:0007744	CHEBI:29105	358
Q64610	ECO:0000269	CHEBI:29105	474
O76074	ECO:0007744	CHEBI:29105	654
O76074	ECO:0007744	CHEBI:29105	617
B4E9I9	ECO:0007744	CHEBI:29105	172
A9CK16	ECO:0000269	CHEBI:29105	86
Q64610	ECO:0000269	CHEBI:29108	768
Q15485	ECO:0007744	CHEBI:29108	251
P00741	ECO:0007744	CHEBI:18420	66
P06756	ECO:0000269	CHEBI:29108	379
P00630	ECO:0007744	CHEBI:29108	43
P00630	ECO:0000269	CHEBI:29108	68
P02621	ECO:0000269	CHEBI:29108	53
P00741	ECO:0000269	CHEBI:29108	86
P00741	ECO:0007744	CHEBI:29108	53
P24146	ECO:0000269	CHEBI:29035	140
Q87VB1	ECO:0000269	CHEBI:18420	253
P9WKJ7	ECO:0000269	CHEBI:18420	192
P86624	ECO:0000269	CHEBI:29035	24
P9WN85	ECO:0000269	CHEBI:29105	75
P51512	ECO:0007744	CHEBI:29105	208
P0A434	ECO:0007744	CHEBI:29105	301
P0A434	ECO:0007744	CHEBI:29105	230
Q5SLC9	ECO:0007744	CHEBI:29105	819
P51512	ECO:0007744	CHEBI:29108	205
P02679	ECO:0007744	CHEBI:29108	346
P02679	ECO:0000269	CHEBI:29108	346
P02679	ECO:0000269	CHEBI:29108	348
Q8DLC2	ECO:0007744	CHEBI:49883	63
Q9RV46	ECO:0000269	CHEBI:18420	86
Q96323	ECO:0000269	CHEBI:24875	232
P00269	ECO:0000269	CHEBI:24875	6
Q04371	ECO:0007744	CHEBI:29035	255
P82197	ECO:0007744	CHEBI:29103	148
P24203	ECO:0000269	CHEBI:29105	167
P24203	ECO:0000269	CHEBI:29105	114
Q14432	ECO:0000269	CHEBI:29035	756
Q14432	ECO:0007744	CHEBI:29035	836
O95843	ECO:0000269	CHEBI:29108	145
P04115	ECO:0000269	CHEBI:29108	340
Q9RDT3	ECO:0000269	CHEBI:29105	78
Q9RDT3	ECO:0007744	CHEBI:29105	175
P05458	ECO:0000269	CHEBI:29105	88
P68398	ECO:0000269	CHEBI:29105	57
O67911	ECO:0000269	CHEBI:18420	58
P13009	ECO:0000269	CHEBI:29105	311
Q9UHD1	ECO:0007744	CHEBI:29105	24
P02802	ECO:0007744	CHEBI:60240	7
P02802	ECO:0000269	CHEBI:60240	48
P02802	ECO:0007744	CHEBI:60240	26
Q57986	ECO:0000269	CHEBI:18420	24
Q6ZSG1	ECO:0000269	CHEBI:29105	317
Q76NL8	ECO:0000269	CHEBI:29105	243
P23743	ECO:0000269	CHEBI:29108	125
P19801	ECO:0007744	CHEBI:23378	512
P19801	ECO:0007744	CHEBI:23378	675
P03265	ECO:0007744	CHEBI:29105	339
Q8TDZ2	ECO:0007744	CHEBI:29105	700
P06129	ECO:0000269	CHEBI:29108	249
P19801	ECO:0007744	CHEBI:29108	653
P13497	ECO:0000269	CHEBI:29105	223
P95493	ECO:0007744	CHEBI:29108	395
P95493	ECO:0007744	CHEBI:29108	390
P95493	ECO:0007744	CHEBI:29108	522
Q93LQ6	ECO:0000269	CHEBI:29108	199
Q9WYY1	ECO:0000269	CHEBI:49883	89
P33164	ECO:0007744	CHEBI:190135	309
P04936	ECO:0000269	CHEBI:29105	902
Q59109	ECO:0000269	CHEBI:49883	286
Q59109	ECO:0007744	CHEBI:49883	176
P18055	ECO:0000269	CHEBI:60240	51
P18055	ECO:0007744	CHEBI:60240	61
O96693	ECO:0000269	CHEBI:60240	231
P63096	ECO:0000269	CHEBI:18420	181
Q8LGJ5	ECO:0007744	CHEBI:24875	134
Q21A54	ECO:0000269	CHEBI:29105	159
P63328	ECO:0000269	CHEBI:29105	118
Q08499	ECO:0000269	CHEBI:29105	466
P94692	ECO:0000269	CHEBI:49883	695
Q97TX9	ECO:0000269	CHEBI:49883	191
Q9HUU1	ECO:0000269	CHEBI:18420	88
O23346	ECO:0000269	CHEBI:29035	235
O23346	ECO:0000269	CHEBI:29035	234
O23346	ECO:0007744	CHEBI:29035	139
Q97H19	ECO:0000269	CHEBI:29105	324
P07884	ECO:0000269	CHEBI:29105	375
Q9H2H0	ECO:0007744	CHEBI:29105	154
Q72EF3	ECO:0007744	CHEBI:29108	295
Q5SJ65	ECO:0000269	CHEBI:49883	130
B0F481	ECO:0007744	CHEBI:18420	210
P04896	ECO:0000269	CHEBI:18420	204
Q2RVS1	ECO:0000269	CHEBI:24875	65
Q9Y2T3	ECO:0000269	CHEBI:29105	240
P22139	ECO:0007744	CHEBI:29105	7
P22139	ECO:0007744	CHEBI:29105	10
P22748	ECO:0000269	CHEBI:29105	117
F1QXD3	ECO:0007744	CHEBI:29105	138
F1QXD3	ECO:0000269	CHEBI:29105	139
F1QXD3	ECO:0007744	CHEBI:29105	142
O14618	ECO:0007744	CHEBI:29105	164
O31527	ECO:0007744	CHEBI:29108	529
O31527	ECO:0007744	CHEBI:29108	535
O31527	ECO:0000269	CHEBI:29108	338
O31527	ECO:0007744	CHEBI:29108	353
Q2RVS1	ECO:0000269	CHEBI:29108	31
Q8RDH4	ECO:0007744	CHEBI:49883	285
Q8N543	ECO:0000269	CHEBI:24875	155
P12530	ECO:0000269	CHEBI:24875	545
P09884	ECO:0000269	CHEBI:29105	1374
P06204	ECO:0007744	CHEBI:29105	103
P15085	ECO:0007744	CHEBI:29105	179
P15085	ECO:0000269	CHEBI:29105	182
P26313	ECO:0000269	CHEBI:29105	469
Q6Q783	ECO:0007744	CHEBI:29105	229
Q64444	ECO:0000269	CHEBI:29105	139
O94197	ECO:0000269	CHEBI:29108	221
O94197	ECO:0007744	CHEBI:29108	218
P0DTF7	ECO:0000269	CHEBI:18420	62
P45850	ECO:0007744	CHEBI:29035	95
P45850	ECO:0000269	CHEBI:29035	137
P86352	ECO:0000269	CHEBI:29035	137
P0A0L5	ECO:0000269	CHEBI:29105	36
Q8IUQ4	ECO:0000269	CHEBI:29105	147
Q5U311	ECO:0000269	CHEBI:29105	318
Q8WTT0	ECO:0000269	CHEBI:29108	174
P86352	ECO:0000269	CHEBI:29108	130
D6R8X8	ECO:0007744	CHEBI:29101	312
P0C0T5	ECO:0000269	CHEBI:29105	113
P14555	ECO:0000269	CHEBI:29108	49
P63098	ECO:0007744	CHEBI:29108	65
P33187	ECO:0007744	CHEBI:48775	40
Q6CPU0	ECO:0000269	CHEBI:60240	273
Q6MQC7	ECO:0000269	CHEBI:18420	155
Q9NZU7	ECO:0000269	CHEBI:18420	240
Q5SJ47	ECO:0000269	CHEBI:29035	160
O67648	ECO:0007744	CHEBI:29105	74
P0A8M3	ECO:0000269	CHEBI:29105	385
Q9GRW0	ECO:0000269	CHEBI:29108	223
Q9RFD6	ECO:0000269	CHEBI:49883	160
Q10712	ECO:0007744	CHEBI:18420	427
O55023	ECO:0000269	CHEBI:18420	70
O59580	ECO:0007744	CHEBI:18420	65
Q9Y2K7	ECO:0000269	CHEBI:29105	588
Q60053	ECO:0000269	CHEBI:29108	310
Q60053	ECO:0000269	CHEBI:29108	125
P42494	ECO:0000269	CHEBI:18420	51
P04176	ECO:0007744	CHEBI:24875	290
A0KF84	ECO:0007744	CHEBI:29034	320
P0DTQ0	ECO:0000269	CHEBI:29035	157
Q87TN7	ECO:0000269	CHEBI:29103	438
Q04760	ECO:0000269	CHEBI:29105	173
O77811	ECO:0000269	CHEBI:29034	66
Q8U1N9	ECO:0000269	CHEBI:29035	8
O52063	ECO:0000269	CHEBI:29105	60
O43151	ECO:0000269	CHEBI:29105	84
P46065	ECO:0000269	CHEBI:29108	148
P46065	ECO:0000269	CHEBI:29108	146
P46065	ECO:0000269	CHEBI:29108	75
P9WML9	ECO:0000269	CHEBI:29035	77
Q81X77	ECO:0000269	CHEBI:29035	461
P82205	ECO:0007744	CHEBI:29105	62
O43323	ECO:0000269	CHEBI:29105	183
Q3T905	ECO:0000269	CHEBI:29105	185
Q3T905	ECO:0000269	CHEBI:29105	309
P04635	ECO:0000269	CHEBI:29108	610
Q9FHP6	ECO:0000269	CHEBI:29108	74
P06279	ECO:0007744	CHEBI:29108	337
P07293	ECO:0000269	CHEBI:29108	614
P07293	ECO:0000269	CHEBI:29108	1014
P19531	ECO:0000269	CHEBI:29108	164
P19531	ECO:0007744	CHEBI:29108	56
P19531	ECO:0007744	CHEBI:29108	59
J3F2B0	ECO:0000269	CHEBI:18420	588
A8NS89	ECO:0000269	CHEBI:18420	213
A0LU48	ECO:0000269	CHEBI:18420	155
Q6XGD8	ECO:0000269	CHEBI:18420	129
Q8GI16	ECO:0000269	CHEBI:190135	65
P06279	ECO:0000269	CHEBI:29101	237
Q9UGB7	ECO:0000269	CHEBI:24875	124
Q9UGB7	ECO:0000269	CHEBI:24875	220
P31460	ECO:0000269	CHEBI:29105	195
Q9BT23	ECO:0007744	CHEBI:29105	70
Q9BT23	ECO:0007744	CHEBI:29105	88
Q9BT23	ECO:0000269	CHEBI:29105	91
D0EM77	ECO:0000269	CHEBI:29105	102
Q9UJS0	ECO:0000269	CHEBI:29108	66
Q0TTH1	ECO:0000269	CHEBI:49883	348
P15919	ECO:0000269	CHEBI:29105	310
P00692	ECO:0000269	CHEBI:29108	214
P00692	ECO:0000269	CHEBI:29108	233
Q76IQ9	ECO:0000269	CHEBI:29108	793
P05156	ECO:0007744	CHEBI:29108	279
Q9H6X2	ECO:0007744	CHEBI:60240	52
Q9H6X2	ECO:0007744	CHEBI:60240	118
Q9S3V1	ECO:0000269	CHEBI:18420	240
Q03304	ECO:0000269	CHEBI:190135	76
Q81RQ4	ECO:0000269	CHEBI:29035	253
P31129	ECO:0000269	CHEBI:29105	52
O92972	ECO:0000269	CHEBI:29105	1175
Q9R1E6	ECO:0000269	CHEBI:29105	209
Q9P802	ECO:0007744	CHEBI:29105	28
Q9UIS9	ECO:0007744	CHEBI:29105	377
Q9UIS9	ECO:0007744	CHEBI:29105	350
Q55DL0	ECO:0007744	CHEBI:29105	247
P00709	ECO:0000269	CHEBI:29105	135
P00709	ECO:0007744	CHEBI:29105	68
Q9R1E6	ECO:0007744	CHEBI:29108	745
Q9VB68	ECO:0007744	CHEBI:29108	184
P09958	ECO:0000269	CHEBI:29108	181
P19156	ECO:0007744	CHEBI:18420	386
J9PBR3	ECO:0007744	CHEBI:29035	8
Q9UMN6	ECO:0000269	CHEBI:29105	984
P08203	ECO:0007744	CHEBI:29105	95
P31896	ECO:0000269	CHEBI:49883	49
A5HC98	ECO:0000269	CHEBI:29035	92
Q9XTW2	ECO:0000269	CHEBI:29035	213
Q9XTW2	ECO:0007744	CHEBI:29035	213
P81605	ECO:0000269	CHEBI:29105	71
O49482	ECO:0007744	CHEBI:29105	70
P81139	ECO:0000269	CHEBI:29108	192
P0DO17	ECO:0007744	CHEBI:24875	113
P48534	ECO:0000269	CHEBI:29103	185
P48534	ECO:0000269	CHEBI:29103	182
B8ZXI1	ECO:0007744	CHEBI:29105	356
Q7LFL8	ECO:0000269	CHEBI:29105	296
Q7LFL8	ECO:0007744	CHEBI:29105	296
Q7LFL8	ECO:0000269	CHEBI:29105	275
P0CC17	ECO:0000269	CHEBI:29105	36
P63099	ECO:0007744	CHEBI:29108	145
P63099	ECO:0000269	CHEBI:29108	152
P63099	ECO:0007744	CHEBI:29108	69
P00401	ECO:0000269	CHEBI:29108	44
Q9NWM8	ECO:0000269	CHEBI:29108	150
Q9NWM8	ECO:0000269	CHEBI:29108	194
P11073	ECO:0000269	CHEBI:29108	188
Q64537	ECO:0007744	CHEBI:29108	116
Q64537	ECO:0000269	CHEBI:29108	160
O32036	ECO:0000269	CHEBI:18420	160
Q5S3I3	ECO:0007744	CHEBI:190135	50
Q5S3I3	ECO:0007744	CHEBI:24875	293
P17596	ECO:0000269	CHEBI:21137	208
Q9NY33	ECO:0007744	CHEBI:29105	508
A0A1C7D1B7	ECO:0007744	CHEBI:29105	310
Q51817	ECO:0000269	CHEBI:29108	1446
Q51817	ECO:0000269	CHEBI:29108	1146
P53042	ECO:0007744	CHEBI:18420	352
P53042	ECO:0007744	CHEBI:18420	303
P35813	ECO:0007744	CHEBI:29035	239
P35813	ECO:0007744	CHEBI:29035	61
P53041	ECO:0000269	CHEBI:29035	352
P53041	ECO:0000269	CHEBI:29035	244
P11101	ECO:0000269	CHEBI:29105	12
Q8IXJ6	ECO:0007744	CHEBI:29105	224
D1A7C3	ECO:0000269	CHEBI:29108	223
D1A7C3	ECO:0000269	CHEBI:29108	227
D1A7C3	ECO:0007744	CHEBI:29108	225
P27601	ECO:0000269	CHEBI:18420	203
Q56223	ECO:0000269	CHEBI:190135	45
Q9UL01	ECO:0007744	CHEBI:29035	452
P21589	ECO:0000269	CHEBI:29105	85
P21589	ECO:0007744	CHEBI:29105	117
P9WPJ9	ECO:0007744	CHEBI:29105	51
P9WPJ9	ECO:0000269	CHEBI:29105	104
P9WPJ9	ECO:0007744	CHEBI:29105	53
Q8AYD0	ECO:0000269	CHEBI:29108	137
Q9ULC6	ECO:0007744	CHEBI:29108	375
Q9ULC6	ECO:0007744	CHEBI:29108	364
A0A0K8P8E7	ECO:0000269	CHEBI:29108	313
P13507	ECO:0000269	CHEBI:29108	23
Q71EW5	ECO:0000269	CHEBI:49883	9
P00208	ECO:0007744	CHEBI:49883	38
P00208	ECO:0000269	CHEBI:49883	12
P00208	ECO:0007744	CHEBI:49883	12
Q56223	ECO:0000269	CHEBI:49883	115
Q8ZRM2	ECO:0000269	CHEBI:60240	55
Q8ZRM2	ECO:0000269	CHEBI:60240	165
P32170	ECO:0000269	CHEBI:29035	262
Q96EQ9	ECO:0000269	CHEBI:29105	208
Q01693	ECO:0000269	CHEBI:29105	362
Q01064	ECO:0000269	CHEBI:29105	264
Q9WYQ4	ECO:0000269	CHEBI:29105	252
Q9HCB6	ECO:0000269	CHEBI:29108	358
Q9RUB5	ECO:0000269	CHEBI:18420	154
Q5ZLR5	ECO:0007744	CHEBI:190135	215
Q9C8L4	ECO:0000269	CHEBI:24875	191
Q8X225	ECO:0007744	CHEBI:29105	147
Q8X225	ECO:0007744	CHEBI:29105	151
Q9DF33	ECO:0000269	CHEBI:29108	59
Q9DF33	ECO:0000269	CHEBI:29108	55
Q4QAU9	ECO:0007744	CHEBI:49883	233
P0A817	ECO:0007744	CHEBI:18420	17
P0AE05	ECO:0000269	CHEBI:18420	46
P9WQD3	ECO:0007744	CHEBI:18420	116
P38698	ECO:0007744	CHEBI:18420	41
P06845	ECO:0000269	CHEBI:23378	190
Q53692	ECO:0000269	CHEBI:23378	439
P0A9Q8	ECO:0007744	CHEBI:24875	723
F8KAY7	ECO:0000269	CHEBI:29105	355
Q99405	ECO:0007744	CHEBI:29108	113
P11349	ECO:0000269	CHEBI:49883	22
P11349	ECO:0000269	CHEBI:49883	244
P07231	ECO:0000269	CHEBI:60240	90
Q9Z1N4	ECO:0000269	CHEBI:18420	117
O24592	ECO:0000269	CHEBI:24875	347
Q9WYP7	ECO:0000269	CHEBI:29035	208
Q9Y253	ECO:0007744	CHEBI:29035	14
Q9Y253	ECO:0000269	CHEBI:29035	116
P10507	ECO:0007744	CHEBI:29105	74
P04189	ECO:0000269	CHEBI:29108	187
O61142	ECO:0007744	CHEBI:29108	448
P60045	ECO:0007744	CHEBI:29108	38
P60045	ECO:0007744	CHEBI:29108	55
Q45670	ECO:0000269	CHEBI:29108	204
P35505	ECO:0000269	CHEBI:18420	233
Q70KY3	ECO:0000269	CHEBI:23378	143
Q5SK67	ECO:0000269	CHEBI:29105	55
Q66K64	ECO:0000269	CHEBI:29105	193
Q8INK9	ECO:0000269	CHEBI:29105	93
P07327	ECO:0000269	CHEBI:29105	112
P07250	ECO:0007744	CHEBI:29108	274
P07327	ECO:0007744	CHEBI:29105	101
A0A0H2UMY0	ECO:0000269	CHEBI:29105	212
P28039	ECO:0000269	CHEBI:29108	245
Q74K42	ECO:0007744	CHEBI:29108	419
Q74K42	ECO:0007744	CHEBI:29108	660
Q8VWZ1	ECO:0007744	CHEBI:29101	27
Q8VWZ1	ECO:0007744	CHEBI:29101	99
Q8VWZ1	ECO:0000269	CHEBI:29101	28
Q4K423	ECO:0000269	CHEBI:29105	274
P00327	ECO:0007744	CHEBI:29105	175
Q46938	ECO:0000269	CHEBI:29105	198
Q46938	ECO:0000269	CHEBI:29105	196
Q46G04	ECO:0000269	CHEBI:49883	417
A0A0H2UMY0	ECO:0007744	CHEBI:29105	247
Q9NWV4	ECO:0000269	CHEBI:29105	33
P24289	ECO:0000269	CHEBI:60240	126
P24289	ECO:0007744	CHEBI:60240	116
P24289	ECO:0000269	CHEBI:60240	6
I6XD65	ECO:0007744	CHEBI:24875	51
I6XD65	ECO:0007744	CHEBI:24875	57
I6Y4D2	ECO:0007744	CHEBI:29105	125
Q80TS3	ECO:0000269	CHEBI:29108	435
P0A7Y4	ECO:0000269	CHEBI:18420	134
Q07008	ECO:0000269	CHEBI:29108	455
Q07008	ECO:0007744	CHEBI:29108	490
P81186	ECO:0000269	CHEBI:49883	48
Q9EYX5	ECO:0000269	CHEBI:29105	244
P29499	ECO:0000269	CHEBI:60240	27
P29499	ECO:0007744	CHEBI:60240	53
P63100	ECO:0000269	CHEBI:29108	152
P63100	ECO:0007744	CHEBI:29108	145
P63100	ECO:0000269	CHEBI:29108	37
P63100	ECO:0000269	CHEBI:29108	141
P63100	ECO:0007744	CHEBI:29108	100
Q8NB49	ECO:0000269	CHEBI:18420	823
Q8DR60	ECO:0000269	CHEBI:29108	1284
P12815	ECO:0000269	CHEBI:29108	42
P12815	ECO:0000269	CHEBI:18420	171
Q14061	ECO:0007744	CHEBI:23378	23
P15104	ECO:0007744	CHEBI:29035	253
Q96YD0	ECO:0000269	CHEBI:49883	14
O59272	ECO:0000269	CHEBI:29035	191
Q00496	ECO:0007744	CHEBI:29105	216
P36370	ECO:0000269	CHEBI:18420	522
Q8IZD2	ECO:0000269	CHEBI:29105	123
Q980R1	ECO:0000269	CHEBI:29105	1061
P09223	ECO:0000269	CHEBI:29034	74
P00693	ECO:0000269	CHEBI:29108	133
Q9UKF6	ECO:0007744	CHEBI:29105	76
A8D8P8	ECO:0000269	CHEBI:18420	645
Q8BH64	ECO:0007744	CHEBI:29108	494
Q89FH0	ECO:0000269	CHEBI:18420	265
P81186	ECO:0000269	CHEBI:49883	79
P80457	ECO:0000269	CHEBI:190135	148
O32163	ECO:0000269	CHEBI:29105	128
Q9LVH4	ECO:0007744	CHEBI:29108	33
P11766	ECO:0000269	CHEBI:29105	174
O97366	ECO:0000269	CHEBI:29108	175
O97366	ECO:0000269	CHEBI:29108	177
Q96EQ8	ECO:0000269	CHEBI:29105	75
Q51782	ECO:0000269	CHEBI:29105	242
Q9UPY3	ECO:0007744	CHEBI:18420	1813
P19793	ECO:0000269	CHEBI:29105	155
P19793	ECO:0007744	CHEBI:29105	187
Q8I295	ECO:0007744	CHEBI:49883	413
Q8I295	ECO:0000269	CHEBI:49883	231
P0AF24	ECO:0000269	CHEBI:18420	201
P49642	ECO:0000269	CHEBI:29035	109
Q9FFF6	ECO:0000269	CHEBI:24875	246
Q9Z4P4	ECO:0007744	CHEBI:29108	281
Q02ML7	ECO:0000269	CHEBI:29035	254
E0VIU9	ECO:0007744	CHEBI:29105	438
E0VIU9	ECO:0000269	CHEBI:29105	259
E0VIU9	ECO:0000269	CHEBI:29105	202
E0VIU9	ECO:0000269	CHEBI:29105	418
P06229	ECO:0000269	CHEBI:18420	130
P06229	ECO:0000269	CHEBI:18420	153
P53608	ECO:0000269	CHEBI:29035	124
P53608	ECO:0000269	CHEBI:29035	99
P03695	ECO:0000269	CHEBI:29105	90
Q99ZV9	ECO:0000269	CHEBI:29108	123
P20249	ECO:0000269	CHEBI:29108	29
P22894	ECO:0000269	CHEBI:29105	217
P21697	ECO:0000269	CHEBI:23378	114
D9IA43	ECO:0000269	CHEBI:23378	258
P9WGE7	ECO:0000269	CHEBI:29034	164
P10964	ECO:0007744	CHEBI:29105	233
P10964	ECO:0000269	CHEBI:29105	233
Q9I5I9	ECO:0007744	CHEBI:29105	169
Q9I5I9	ECO:0000269	CHEBI:29105	280
Q9I5I9	ECO:0000269	CHEBI:29105	171
O60016	ECO:0000269	CHEBI:29105	278
O60016	ECO:0000269	CHEBI:29105	479
O95251	ECO:0000269	CHEBI:29105	388
P98164	ECO:0007744	CHEBI:29108	1129
Q9ZFE7	ECO:0000269	CHEBI:49786	141
P62623	ECO:0007744	CHEBI:49883	96
Q53389	ECO:0000269	CHEBI:60240	79
Q09884	ECO:0000269	CHEBI:29105	1352
Q53H82	ECO:0007744	CHEBI:29105	79
Q53H82	ECO:0007744	CHEBI:29105	82
W6KHH6	ECO:0000269	CHEBI:29105	247
P05067	ECO:0000269	CHEBI:29105	685
Q9ULU4	ECO:0007744	CHEBI:29105	91
Q5U780	ECO:0000269	CHEBI:29108	394
P02795	ECO:0007744	CHEBI:60240	33
O75340	ECO:0000269	CHEBI:29108	109
P06815	ECO:0000269	CHEBI:29108	227
Q38087	ECO:0000269	CHEBI:18420	623
Q38087	ECO:0007744	CHEBI:18420	623
G2SLH8	ECO:0000269	CHEBI:18420	129
Q0QLE9	ECO:0000269	CHEBI:24875	164
P0CF65	ECO:0000269	CHEBI:29105	393
P13382	ECO:0000269	CHEBI:29105	1353
Q1Q0T3	ECO:0000269	CHEBI:29108	308
Q1Q0T3	ECO:0007744	CHEBI:29108	307
Q1Q0T3	ECO:0000269	CHEBI:29108	307
D4GJ14	ECO:0000269	CHEBI:18420	223
P25126	ECO:0000269	CHEBI:18420	204
P0AGD1	ECO:0000269	CHEBI:23378	147
P35747	ECO:0000269	CHEBI:29105	91
Q9NJU9	ECO:0000269	CHEBI:29108	548
Q9NJU9	ECO:0007744	CHEBI:29108	503
Q9NJU9	ECO:0000269	CHEBI:29108	512
P21514	ECO:0007744	CHEBI:18420	232
P0DOY6	ECO:0000269	CHEBI:29105	24
P52888	ECO:0000269	CHEBI:29105	477
Q8NHM5	ECO:0007744	CHEBI:29105	719
Q8NHM5	ECO:0007744	CHEBI:29105	627
A0A2I4HXH5	ECO:0007744	CHEBI:29105	12
P33937	ECO:0000269	CHEBI:49883	53
O05927	ECO:0007744	CHEBI:49883	231
O05927	ECO:0000269	CHEBI:49883	231
P04179	ECO:0000269	CHEBI:29035	98
Q8GUI6	ECO:0000269	CHEBI:29105	519
Q8GUI6	ECO:0000269	CHEBI:29105	522
Q9S5G5	ECO:0000269	CHEBI:29105	95
Q9S5G5	ECO:0000269	CHEBI:29105	103
Q7RTV0	ECO:0000269	CHEBI:29105	11
Q7RTV0	ECO:0000269	CHEBI:29105	30
V9VGU0	ECO:0000269	CHEBI:23378	338
V9VGU0	ECO:0007744	CHEBI:23378	340
Q93YB2	ECO:0007744	CHEBI:29101	28
O31675	ECO:0000269	CHEBI:29105	198
O96028	ECO:0000269	CHEBI:29105	1026
Q8BGN3	ECO:0000269	CHEBI:29105	240
Q8BGN3	ECO:0000269	CHEBI:29105	354
Q8LPL7	ECO:0000269	CHEBI:29105	13
Q8LPL7	ECO:0000269	CHEBI:29105	295
A3DC27	ECO:0007744	CHEBI:29108	641
Q88KV1	ECO:0000269	CHEBI:24875	122
Q08188	ECO:0000269	CHEBI:29108	416
P00270	ECO:0000269	CHEBI:24875	39
P00270	ECO:0000269	CHEBI:24875	42
P05089	ECO:0000269	CHEBI:29035	234
Q5G290	ECO:0000269	CHEBI:29105	30
